NPL_STATUS,NPL_STATUS_DATE,LATITUDE,LONGITUDE,FEDERAL_STATUS,LAST_UPDATED
Currently on the Final NPL,9/8/83,42.15333,-72.33028,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,36.6874,-119.7467,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.14,-74.16138,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.4544,-83.7693,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.68806,-71.03388,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,27.9725,-82.34193,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.0106,-74.2149,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.94166,-93.37221,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.13666,-74.2725,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.90583,-74.51556,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.91333,-74.49916,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.40166,-74.6475,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.12083,-74.77083,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.72083,-83.63193,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,36.88333,-81.78333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.61528,-75.89638,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,30.72833,-85.3925,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.20111,-86.1425,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.82454,-74.07432,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,33.88541,-80.90875,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,33.90445,-81.06388,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,36.55666,-119.6017,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,38.9352,-85.9213,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.8501,-74.3454,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,29.06083,-81.265,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.62278,-83.96361,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,29.88166,-95.08666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.62888,-71.31388,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,46.039,-112.7948,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.1088,-77.9416,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.33333,-84.39971,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.665,-75.87666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.6196,-72.878,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.2489,-70.8845,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,45.2179,-93.318,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,35.0441,-106.6411,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.82041,-86.18521,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.1525,-85.68195,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.91583,-85.72778,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.7044,-83.5419,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.9964,-71.5647,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.08388,-75.355,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,34.02305,-117.45833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.024,-81.0971,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.9886,-75.0347,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.7197,-71.52311,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.73778,-74.11471,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,36.965,-93.79833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,36.9436,-94.84191,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.8866,-85.073,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,28.00971,-82.29305,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.66,-123.0633,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.86083,-71.35111,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,28.55138,-81.68471,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,34.50888,-86.63819,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,32.10556,-110.9333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.6125,-75.65333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.8309,-86.1968,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.78138,-74.22861,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,37.70833,-79.01666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,35.64333,-108.5,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.83,-74.08888,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,35.38193,-88.92638,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.41083,-87.69916,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.41056,-84.61861,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.34166,-85.14333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,34.878,-92.1312,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.0902,-76.0557,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.45055,-71.42778,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.8532,-85.853,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.28138,-88.1375,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.1525,-85.47611,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.49471,-71.13083,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,38.92638,-82.07638,F (Federal),2/27/14
Currently on the Final NPL,9/8/83,47.425,-122.243,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.9727,-71.595,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,30.3201,-81.8513,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.1173,-74.8004,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.27583,-69.98833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.66945,-71.96416,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.8225,-74.5751,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.96778,-81.99223,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,28.73195,-81.61333,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/24/14,39.1974,-85.926,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/6/14,32.77361,-80.15916,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/2/13,42.95916,-75.22638,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/31/13,38.2332,-122.5931,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/23/13,43.13111,-79.03666,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/13,41.0446,-79.6825,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/26/13,35.5025,-97.41486,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/24/13,41.9727,-71.0256,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/19/13,34.19548,-97.10793,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/13/13,34.2022,-79.7229,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/22/13,41.8643,-88.1924,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/14/13,42.82421,-86.18938,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/12,40.96901,-74.27032,F (Federal),2/27/14
Deleted from the Final NPL,9/24/12,39.9801,-74.6244,F (Federal),2/27/14
Deleted from the Final NPL,9/20/12,34.275,-77.91528,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/11/12,39.2439,-88.174,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/27/12,30.21693,-81.80556,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/13/12,42.88333,-75.19583,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/6/12,29.96145,-93.85508,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/6/12,29.96083,-93.85916,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/20/12,35.29445,-81,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/11/11,40.55277,-112.22722,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/3/11,18.41055,-66.54778,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/29/11,40.44556,-74.35833,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/26/11,40.72916,-73.61221,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/2/11,39.22721,-75.61138,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/13/11,42.424064,-83.763259,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/31/11,42.18083,-71.1925,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/1/10,32.6125,-83.79443,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/12/10,34.8627,-92.0778,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/20/10,42.39289,-79.01257,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/13/10,40.76,-73.31849,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/13/10,31.29722,-92.43958,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/12/10,40.6725,-74.52556,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/8/10,41.89193,-88.20833,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/13/09,39.41666,-74.54583,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/25/09,36.33333,-119.2767,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/18/09,30.75888,-91.00944,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/8/09,40.07221,-74.44526,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/2/09,40.78818,-74.2125,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/2/09,40.7929,-74.2257,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/4/09,28.09805,-81.71472,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/14/08,40.29138,-76.03111,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/20/08,41.72166,-86.88,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/22/08,42.94388,-78.7025,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/21/08,35.46833,-97.47833,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/21/08,35.47027,-97.47305,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/12/08,30.1647,-90.9955,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/8/08,39.82,-74.70083,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/7/08,35.2402,-94.3525,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/26/07,25.84444,-80.28972,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/15/07,29.99055,-93.87916,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/9/07,34.9719,-82.5015,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/18/07,40.74611,-74.03444,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/27/07,39.53888,-74.53333,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/20/07,44.75071,-85.5775,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/19/07,40.25555,-76.15528,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/28/06,29.57,-95.20333,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/21/06,42.36041,-71.16611,F (Federal),2/27/14
Deleted from the Final NPL,11/20/06,40.91721,-96.52943,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/25/06,64.8122,-147.5643,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/25/06,33.41666,-112.0917,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/19/06,34.0082,-85.2636,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/21/06,26.0696,-80.3426,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/21/06,29.5686,-95.2047,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/21/06,36.76472,-119.6605,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/29/05,43.0197,-78.2561,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/05,39.18833,-78.31042,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/27/05,40.92916,-72.40138,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/26/05,41.03644,-95.24911,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/23/05,41.795,-73.902,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/23/05,41.5748,-72.9986,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/19/05,29.93401,-92.65546,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/6/05,42.9207,-87.95245,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/16/05,40.775,-76.22166,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/8/05,30.4225,-90.41083,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/1/05,42.23416,-83.15777,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/17/05,18.43,-66.58056,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/14/05,48.08347,-122.72958,F (Federal),2/27/14
Deleted from the Final NPL,4/28/05,40.79888,-73.50971,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/21/05,36.6249,-121.5901,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/5/05,38.3589,-76.5882,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/14/05,39.78236,-76.60721,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/12/04,34.205129,-118.230893,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/1/04,30.61806,-87.37695,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/04,43.07971,-78.94945,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/28/04,33.75,-118,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/28/04,35.12444,-90.16944,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/24/04,42.3375,-96.35221,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/24/04,40.60806,-111.9142,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/5/04,43.07028,-78.94221,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/30/04,43.06055,-78.90611,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/19/04,31.8934,-102.3905,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/2/04,40.88193,-74.71333,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/13/04,40.06943,-74.77361,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/20/04,42.66666,-88.98055,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/29/04,39.29528,-75.61888,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/29/04,41.26666,-80.4875,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/16/04,40.34028,-80.60693,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/6/03,35.1209,-90.3116,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/21/03,40.2705,-79.9124,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/03,41.1027,-123.6911,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/11/03,40.91221,-74.41193,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/30/03,40.80277,-111.91611,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/30/03,40.8001,-111.9223,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/21/03,40.8536,-74.0991,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/17/03,34.37833,-103.2117,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/14/03,39.12083,-75.5,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/18/02,26.7937,-80.0738,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/12/02,41.35618,-82.11783,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/02,45.5692,-122.7483,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/02,46.7782,-68.1701,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/02,61.2279,-149.8324,F (Federal),2/27/14
Deleted from the Final NPL,9/18/02,41.77333,-124.2317,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/18/02,48.04166,-122.18222,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/27/02,40.08888,-74.4875,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/18/02,36.12638,-96.08333,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/22/02,33.54,-112.3567,F (Federal),2/27/14
Deleted from the Final NPL,4/18/02,39.94305,-75.26194,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/29/02,42.40694,-71.47527,F (Federal),2/27/14
Deleted from the Final NPL,1/7/02,35.6025,-88.79768,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/13/01,40.87833,-76.00138,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/16/01,41.49193,-75.66278,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/13/01,43.07416,-95.905,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/5/01,40.36111,-81.44083,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/22/01,18.41,-66.38,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/15/01,40.7538,-73.4077,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/28/01,37.25971,-80.19361,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/28/01,38.535,-75.61416,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/25/01,38.92445,-90.92693,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/25/01,38.50833,-90.60166,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/24/01,40.4666,-91.4139,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/20/01,37.33961,-89.48944,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/14/01,38.2881,-85.4654,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/31/01,39.98195,-84.54916,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/29/01,39.48306,-121.5525,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/22/01,28.01083,-82.14306,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/20/01,43.97081,-90.51983,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/23/01,40.98971,-75.18666,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/23/01,32.8626,-108.2558,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/23/01,29.9581,-92.1857,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/23/01,42.503,-70.9313,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/6/01,41.23888,-74.27,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/6/01,44.71943,-93.07281,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/22/01,41.0025,-92.40971,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/8/01,37.2584,-89.4635,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/30/00,41.1105,-75.3825,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/21/00,35.47805,-97.45193,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/17/00,46.57443,-87.42,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/1/00,39.90805,-75.13528,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/30/00,39.875,-94.87,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/30/00,43.085,-92.68078,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/27/00,36.7906,-88.6358,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/16/00,18.05943,-66.50888,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/13/00,34.1228,-81.0117,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/6/00,43.86875,-95.10093,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/2/00,27.969444,-82.388889,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/27/00,31.24471,-89.82693,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/5/00,41.7436,-80.7815,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/10/00,21.49069,-158.03013,F (Federal),2/27/14
Deleted from the Final NPL,7/28/00,26.18675,-80.1428,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/18/00,39.16361,-76.69833,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/9/00,39.49416,-75.18471,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/20/00,41.25916,-73.68291,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/20/00,40.51962,-74.35888,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/17/00,36.13083,-96.10138,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/14/00,34.86333,-92.07166,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/7/00,29.9555,-92.1867,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/28/00,37.86388,-109.33361,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/3/00,30.0159,-92.1154,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/6/99,41.295,-105.6017,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/16/99,30.25666,-90.98,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/4/99,45.35943,-117.2472,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/4/99,42.8957,-112.486,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/4/99,39.2381,-86.7968,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/1/99,27.96943,-82.38638,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/99,40.76638,-73.54638,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/99,41.40721,-75.71833,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/99,42.11028,-75.99721,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/29/99,44.5545,-71.9844,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/29/99,43.56055,-70.42638,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/29/99,42.87778,-73.26666,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/28/99,41.37305,-75.75528,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/28/99,48.8905,-122.3534,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/24/99,25.90833,-80.15416,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/23/99,39.19166,-106.8107,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/20/99,40.57666,-75.66778,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/9/99,43.9185,-86.4292,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/31/99,47.68971,-117.1983,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/13/99,41.91746,-71.58811,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/18/99,30.2803,-81.9717,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/2/99,43.5453,-96.7956,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/10/99,34.01596,-85.28263,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/11/99,45.02638,-93.27083,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/29/98,39.90916,-74.17083,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/29/98,18.15195,-65.79028,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/29/98,40.87291,-74.09361,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/7/98,40.225,-81.84861,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/7/98,18.43306,-66.19028,F (Federal),2/27/14
Deleted from the Final NPL,9/10/98,34.785,-82.2466,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/14/98,41.7856,-83.6443,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/9/98,25.84306,-80.25653,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/24/98,42.904,-83.8348,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/23/98,44.78471,-93.05055,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/22/98,30.51306,-87.34513,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/16/98,30.2725,-89.80083,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/21/98,43.09861,-85.22833,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/21/98,44.93611,-93.36361,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/7/98,39.47778,-74.56943,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/7/98,39.48611,-74.99166,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/24/98,36.31,-120.5283,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/9/98,33.38945,-81.99306,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/27/98,40.40278,-74.56805,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/31/97,35.18555,-89.97916,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/30/97,30.155,-90.87333,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/29/97,39.6375,-82.96528,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/29/97,43.93443,-90.81445,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/23/97,45.9,-95.49666,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/14/97,36.105,-90.94166,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/29/97,30.2244,-91.4095,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/26/97,48.9197,-122.3431,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/23/97,47.68944,-117.37082,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/22/97,48.745,-119.557,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/22/97,42.8954,-112.4876,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/18/97,41.05111,-79.725,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/18/97,40.67721,-79.74943,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/1/97,46.45356,-94.37583,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/14/97,39.2164,-85.9007,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/10/97,40.1763,-76.7173,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/3/97,39.71611,-86.205,G (General or Non-federal),2/27/14
